created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text
Sun Feb 05 22:49:42 +0000 2017,185073,828375073006444544,,False,36535,Twitter for Android,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!
Sun Feb 05 20:47:25 +0000 2017,541,828344301381939200,,False,147,Twitter for Android,I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!
Sun Feb 05 20:42:33 +0000 2017,147041,828343072840900610,,False,28490,Twitter for Android,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!
Sun Feb 05 20:39:05 +0000 2017,138219,828342202174668800,,False,29114,Twitter for Android,Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!
Sun Feb 05 00:48:12 +0000 2017,129523,828042506851934209,,False,28096,Twitter for Android,The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!
Sun Feb 05 00:34:50 +0000 2017,70877,828039143318024194,,False,11343,Twitter for Android,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!
Sat Feb 04 23:37:59 +0000 2017,97489,828024835670413312,,False,17863,Twitter for Android,"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?"
Sat Feb 04 21:44:49 +0000 2017,136941,827996357252243456,,False,29446,Twitter for Android,"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision"
Sat Feb 04 20:44:07 +0000 2017,148698,827981079042805761,,False,33272,Twitter for Android,"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?"
Sat Feb 04 14:26:10 +0000 2017,255896,827885966509604865,,False,66140,Twitter for Android,MAKE AMERICA GREAT AGAIN!
Sat Feb 04 13:39:27 +0000 2017,102747,827874208021639168,,False,17438,Twitter for Android,"After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!"
Sat Feb 04 13:12:02 +0000 2017,159207,827867311054974976,,False,33518,Twitter for Android,"The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!"
Sat Feb 04 13:06:39 +0000 2017,139881,827865957750161408,,False,28311,Twitter for Android,Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!
Sat Feb 04 12:59:35 +0000 2017,175399,827864176043376640,,False,38069,Twitter for Android,"When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!"
Sat Feb 04 03:07:47 +0000 2017,154637,827715246135574530,,False,27046,Twitter for Android,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!
Fri Feb 03 23:08:38 +0000 2017,204985,827655062835052544,,False,44904,Twitter for Android,"We must keep ""evil"" out of our country!"
Fri Feb 03 12:51:58 +0000 2017,163923,827499871011819520,,False,41566,Twitter for Android,A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.
Fri Feb 03 11:48:16 +0000 2017,172191,827483841589891073,,False,42421,Twitter for Android,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!"
Fri Feb 03 11:41:11 +0000 2017,125846,827482059438432260,,False,19308,Twitter for Android,"Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!"
Fri Feb 03 11:34:32 +0000 2017,148912,827480386120929280,,False,32508,Twitter for Android,Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!
Fri Feb 03 11:28:02 +0000 2017,173210,827478751931924480,,False,64118,Twitter for Android,"Iran is playing with fire - they don't appreciate how ""kind"" President Obama was to them. Not me!"
Fri Feb 03 11:24:51 +0000 2017,117196,827477947154063361,,False,23451,Twitter for Android,"Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!"
Thu Feb 02 17:29:16 +0000 2017,125661,827207267632164868,,False,26161,Twitter for iPhone,"Thank you, @Samsung! We would love to have you! https://t.co/r5nxC9oOA4"
Thu Feb 02 11:39:49 +0000 2017,97481,827119326880813056,,False,24173,Twitter for Android,Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion
Thu Feb 02 11:34:36 +0000 2017,121480,827118012784373760,,False,39629,Twitter for Android,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!
Thu Feb 02 11:25:40 +0000 2017,123763,827115768202534913,,False,16711,Twitter for Android,Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!
Thu Feb 02 11:18:21 +0000 2017,115116,827113926517194757,,False,15883,Twitter for Android,Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!
Thu Feb 02 11:13:13 +0000 2017,213655,827112633224544256,,False,60266,Twitter for Android,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?
Thu Feb 02 03:55:49 +0000 2017,152041,827002559122567168,,False,37373,Twitter for Android,Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!
Thu Feb 02 03:06:14 +0000 2017,93611,826990079738540033,,False,20915,Twitter for Android,Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!
Wed Feb 01 12:50:16 +0000 2017,252382,826774668245946368,,False,60583,Twitter for Android,"Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!"
Wed Feb 01 03:45:26 +0000 2017,250940,826637556787838976,,False,34238,Twitter for Android,"Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all."
Wed Feb 01 01:01:03 +0000 2017,53239,826596187453153281,,False,6621,Twitter for iPhone,"Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl"
Wed Feb 01 00:31:08 +0000 2017,103201,826588658304217088,,False,16427,Twitter for Android,Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.
Tue Jan 31 11:27:02 +0000 2017,179221,826391334248407040,,False,38848,Twitter for Android,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!
Tue Jan 31 11:21:52 +0000 2017,152518,826390034693623809,,False,31063,Twitter for Android,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!
Tue Jan 31 00:45:50 +0000 2017,127361,826229971584708608,,False,27841,Twitter for Android,The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.
Mon Jan 30 21:07:52 +0000 2017,176861,826175120238604288,,False,34595,Twitter for iPhone,"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma… https://t.co/Bh7SrNEgz1"
Mon Jan 30 14:23:49 +0000 2017,163273,826073437735100418,,False,32607,Twitter for iPhone,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?
Mon Jan 30 13:43:25 +0000 2017,127061,826063267760046080,,False,24983,Twitter for Android,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.)
Mon Jan 30 13:31:00 +0000 2017,171722,826060143825666051,,False,35502,Twitter for Android,"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!"
Mon Jan 30 12:27:05 +0000 2017,173239,826044059647107073,,False,34992,Twitter for Android,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!
Mon Jan 30 12:20:49 +0000 2017,133963,826042483155013632,,False,24007,Twitter for Android,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!
Mon Jan 30 12:16:30 +0000 2017,130943,826041397232943104,,False,30965,Twitter for Android,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,....."
Sun Jan 29 23:39:53 +0000 2017,67714,825850987348914184,,False,11097,Twitter for iPhone,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!
Sun Jan 29 23:28:50 +0000 2017,69207,825848204633731074,,False,16894,Twitter for iPhone,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul
Sun Jan 29 21:49:32 +0000 2017,170039,825823217025691648,,False,42371,Twitter for Android,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III."
Sun Jan 29 21:45:58 +0000 2017,107416,825822320128303110,,False,23764,Twitter for Android,The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...
Sun Jan 29 15:03:58 +0000 2017,223856,825721153142521858,,False,59432,Twitter for Android,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!
Sun Jan 29 13:08:18 +0000 2017,218717,825692045532618753,,False,50439,Twitter for Android,"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!"
Sun Jan 29 13:00:32 +0000 2017,111984,825690087857995776,,False,22256,Twitter for Android,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!
Sat Jan 28 22:50:06 +0000 2017,1300,825476070946328584,,False,305,Twitter for iPhone,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!
Sat Jan 28 15:42:58 +0000 2017,170093,825368580325773312,,False,32623,Twitter for iPhone,"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl"
Sat Jan 28 13:16:17 +0000 2017,105413,825331665509691393,,False,15990,Twitter for Android,"...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST"
Sat Jan 28 13:08:42 +0000 2017,79522,825329757646618624,,False,13676,Twitter for Android,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....
Sat Jan 28 13:04:58 +0000 2017,109402,825328817833123840,,False,20740,Twitter for Android,"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!"
Fri Jan 27 23:46:22 +0000 2017,149205,825127844066054144,,False,28954,Twitter for iPhone,I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X
Fri Jan 27 22:00:47 +0000 2017,111729,825101272982355968,,False,19030,Twitter for iPhone,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS
Fri Jan 27 20:20:15 +0000 2017,57833,825075972659613696,,False,10718,Twitter for iPhone,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk
Fri Jan 27 16:30:29 +0000 2017,88516,825018149397463040,,False,16032,Twitter for iPhone,.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4
